t,i,j,trade_usd_thousands,qty_tons
2019,842,704,13897455.007000022,9471136.674999988
2019,842,764,14499729.551999997,11693399.071000068
2020,56,96,11175.372000000005,2381.671000000001
2020,56,104,47240.306999999906,48986.03099999994
2020,56,116,61978.13699999998,40756.43299999987
2020,56,360,536096.8769999985,429762.7339999978
2020,56,418,14059.112999999994,3249.2039999999993
2020,56,458,714672.5679999993,527827.5919999985
2020,56,608,448386.4480000001,124900.05199999992
2020,56,702,1063942.415000002,527210.7770000004
2020,56,704,540809.8259999992,312754.0349999988
2020,56,764,797536.2300000007,222011.56299999877
2020,96,56,40.291,4.892
2020,96,156,1508475.677,2777631.325
2020,96,251,1845.5930000000003,38.08400000000002
2020,96,276,1971.4779999999994,93.02400000000011
2020,96,380,1223.034,334.036
2020,96,392,1605167.4280000003,4291311.651000001
2020,96,410,212834.525,620632.2310000005
2020,96,528,11587.343,94.141
2020,96,616,1236.2060000000001,427.5349999999999
2020,96,724,329.145,101.63900000000002
2020,96,752,4.671,0.179
2020,96,826,5415.2919999999995,210.04500000000004
2020,96,842,77668.35899999998,156331.72899999985
2020,104,56,213679.02699999986,217230.40700000006
2020,104,156,5678350.149000002,14990394.576000025
2020,104,251,258887.3139999998,38441.27499999996
2020,104,276,1303023.1969999985,88422.024
2020,104,380,308489.6350000003,35342.085999999974
2020,104,392,1451000.0450000009,116874.77400000012
2020,104,410,519641.4319999996,83924.909
2020,104,528,356618.0030000003,64339.35099999996
2020,104,616,360447.9159999999,68610.29999999997
2020,104,724,752663.1290000008,73591.58
2020,104,752,93458.84999999995,5375.728
2020,104,826,397773.7550000001,88637.41600000004
2020,104,842,1160245.863,147111.49800000002
2020,116,56,164378.283,25192.598000000013
2020,116,156,1503127.0860000001,1033346.9290000004
2020,116,251,542317.7540000002,102532.59099999996
2020,116,276,1837021.2900000005,86252.45600000005
2020,116,380,350727.0829999999,29582.239999999994
2020,116,392,1634360.2169999995,75821.72899999992
2020,116,410,318287.23299999983,22558.288000000033
2020,116,528,448352.369,48753.588
2020,116,616,424606.8089999997,30583.79000000003
2020,116,724,760337.1769999997,57293.43899999998
2020,116,752,69441.40999999995,8428.218999999997
2020,116,826,1033283.3820000002,71724.425
2020,116,842,7309775.305,1226047.6869999995
2020,156,96,613734.4590000001,337819.8370000006
2020,156,104,9999815.77300002,6907964.332
2020,156,116,7441149.980999997,2666994.186999998
2020,156,360,40371205.82700002,20570028.79100001
2020,156,418,1614597.2750000001,1036717.7939999988
2020,156,458,43610389.341000006,17328351.108000033
2020,156,608,23271618.094999954,15689915.600999935
2020,156,702,49209737.561999954,19040381.458999928
2020,156,704,89188273.48899984,19601381.118999895
2020,156,764,52393546.9989999,17422384.599999957
2020,251,96,25538.079000000005,4584.96700000001
2020,251,104,117227.07700000002,23460.063000000107
2020,251,116,132814.59199999998,32454.61300000005
2020,251,360,1494944.718999997,414300.60399999766
2020,251,418,18631.295999999984,5132.368000000006
2020,251,458,1458134.9649999999,193108.43099999928
2020,251,608,703317.4779999998,165704.71999999977
2020,251,702,9627806.419999976,469699.1939999995
2020,251,704,1359932.1179999986,448409.1839999996
2020,251,764,2186141.9200000027,362082.69099999854
2020,276,96,137501.32500000004,13207.097000000022
2020,276,104,186275.29799999952,71854.51799999991
2020,276,116,178144.12099999987,64101.09299999983
2020,276,360,2896340.2859999966,658453.6870000022
2020,276,418,65749.79999999999,5585.472000000003
2020,276,458,5479211.771999998,834207.5000000005
2020,276,608,2184873.5039999955,252859.9959999997
2020,276,702,7955202.165999999,572035.173000001
2020,276,704,3463844.1970000025,663635.6420000013
2020,276,764,4994812.944000001,789318.8230000035
2020,360,56,853744.8000000003,250870.15899999934
2020,360,156,35581994.07699982,198659367.4659998
2020,360,251,1172169.3610000007,486333.7459999992
2020,360,276,3997054.610000003,1074785.3360000032
2020,360,380,2138631.785000001,1896521.8189999992
2020,360,392,15296157.902999997,34799275.721999966
2020,360,410,7547362.926000001,32772585.735999905
2020,360,528,3251561.5679999925,3487099.855000007
2020,360,616,843005.955,179683.45200000002
2020,360,724,1981095.9400000032,1832631.422999993
2020,360,752,211959.52600000068,93356.88700000005
2020,360,826,1794696.0450000013,709579.3140000014
2020,360,842,21356498.57799998,5846546.884000027
2020,380,96,58156.25500000008,3629.9100000000044
2020,380,104,121470.14499999999,42423.35499999982
2020,380,116,138954.81900000002,17599.035000000014
2020,380,360,1494785.486999999,905056.2300000046
2020,380,418,14124.760999999995,4110.215000000003
2020,380,458,1536445.4910000006,318946.69300000084
2020,380,608,675664.435999999,244686.0219999994
2020,380,702,3528126.8590000067,689242.7069999975
2020,380,704,1452361.0590000006,394264.0669999998
2020,380,764,2006349.4099999988,360144.0609999989
2020,392,96,172961.23899999986,81050.5869999998
2020,392,104,716353.8539999994,372020.10799999954
2020,392,116,718417.2670000003,195026.21499999976
2020,392,360,10152510.793,3627651.4259999944
2020,392,418,205322.7290000002,26548.933000000034
2020,392,458,14538292.044999994,5401105.158000007
2020,392,608,9103271.418999994,3886707.982999996
2020,392,702,18667823.133000024,5657437.294999992
2020,392,704,19175837.24899999,10006893.333000006
2020,392,764,26654931.340999953,7588862.733000016
2020,410,96,146812.10899999997,114450.88200000003
2020,410,104,728567.8270000012,435811.99500000005
2020,410,116,643691.3469999998,266024.8870000003
2020,410,360,6768712.602000017,3857436.0940000033
2020,410,418,64569.83100000006,17151.765999999996
2020,410,458,12037247.421000019,6891080.439000008
2020,410,608,7646827.847000002,5110227.765000008
2020,410,702,15768688.671000004,6207457.63200001
2020,410,704,41780177.84500002,9488564.969
2020,410,764,7688285.177000006,4472298.498
2020,418,56,44781.75200000001,18102.05100000001
2020,418,156,1659031.8889999995,4449884.102000002
2020,418,251,14456.724000000004,3442.0550000000053
2020,418,276,125801.69399999996,9162.469000000006
2020,418,380,20602.745999999992,7015.959
2020,418,392,135066.69799999997,23333.590999999997
2020,418,410,43940.217999999986,40134.23599999997
2020,418,528,19908.789999999997,3383.891000000001
2020,418,616,18693.873,29450.039
2020,418,724,9642.314,6450.306000000001
2020,418,752,26088.87200000001,1219.979
2020,418,826,32849.95200000001,2766.0510000000013
2020,418,842,105497.061,6428.676000000003
2020,458,56,937079.8200000005,207575.2449999996
2020,458,156,59776241.334000036,51604318.658999994
2020,458,251,1800382.853999998,570424.1440000006
2020,458,276,9178445.634000003,872113.2709999987
2020,458,380,1300642.418000001,707259.6129999999
2020,458,392,15383346.95699999,16282568.30699998
2020,458,410,8664292.643,10455020.202000074
2020,458,528,8159509.427999999,2625363.538000007
2020,458,616,1316348.491,115288.41200000008
2020,458,724,1319952.1149999995,699893.9530000017
2020,458,752,439588.8640000012,240999.07499999925
2020,458,826,2492317.286000004,624396.3560000004
2020,458,842,42678164.078999974,14349507.639000008
2020,528,96,23471.755,4731.575000000016
2020,528,104,66418.32699999999,20249.069000000047
2020,528,116,59124.86400000006,57427.117999999835
2020,528,360,847229.5680000008,594599.0090000035
2020,528,418,8054.242000000003,3729.811000000002
2020,528,458,1150723.2779999976,795051.1120000031
2020,528,608,615307.2409999997,300135.69599999883
2020,528,702,2159673.169000006,1348493.2070000032
2020,528,704,929988.1660000008,469147.7969999993
2020,528,764,972255.1880000009,395924.2769999995
2020,608,56,149550.14500000014,20296.75600000004
2020,608,156,14863817.474000014,50704966.88699996
2020,608,251,596958.4299999999,45448.857999999746
2020,608,276,3497679.954000002,213559.69799999942
2020,608,380,311153.0199999995,95412.54600000019
2020,608,392,10225758.405000003,10837638.603000049
2020,608,410,3106232.595000001,924662.5200000012
2020,608,528,1600349.2240000037,249304.28699999876
2020,608,616,494058.9139999999,16447.485000000004
2020,608,724,287653.62700000004,88594.28500000012
2020,608,752,65807.06499999962,25950.690000000006
2020,608,826,573732.9239999996,87324.29500000007
2020,608,842,11649074.683000013,1742130.2800000005
2020,616,96,1121.1429999999996,238.20799999999997
2020,616,104,11437.18599999999,9402.096000000021
2020,616,116,32107.35100000002,26571.142000000018
2020,616,360,295075.67899999977,146400.69799999957
2020,616,418,12378.954000000003,3850.577
2020,616,458,227236.3749999999,86996.82200000017
2020,616,608,148814.42499999993,60119.58599999977
2020,616,702,493662.0769999999,99115.0059999998
2020,616,704,410658.9879999999,237199.9949999996
2020,616,764,347296.9849999993,90734.98300000024
2020,702,56,3210856.1350000002,304318.58099999983
2020,702,156,33660118.515000015,16079745.843999978
2020,702,251,2207510.0540000005,930197.8340000041
2020,702,276,4239494.627000002,214339.10199999972
2020,702,380,617184.7200000006,49139.97099999981
2020,702,392,9982920.133000016,1012099.5570000018
2020,702,410,8734765.923000019,2124044.3060000045
2020,702,528,5461508.555999993,927926.3380000015
2020,702,616,566894.1190000004,38329.23899999989
2020,702,724,486611.87400000007,81723.7519999998
2020,702,752,163360.2890000003,18330.07000000002
2020,702,826,2694653.3060000027,217864.06700000004
2020,702,842,26083831.12999998,2384257.254000002
2020,704,56,881264.9659999989,280235.7089999999
2020,704,156,65955529.87900014,53858098.73200001
2020,704,251,4076805.5969999903,424691.53699999896
2020,704,276,11163751.646999987,1003087.537999999
2020,704,380,3290854.160000003,462546.66499999963
2020,704,392,21705500.237000003,8011767.679000015
2020,704,410,20500459.741000008,7676106.676000009
2020,704,528,7379423.532999998,467640.71099999984
2020,704,616,3214089.2200000053,266125.57499999955
2020,704,724,2786723.334000002,358032.7790000001
2020,704,752,1383362.8309999956,106834.34899999987
2020,704,826,5067496.859000011,515298.06999999995
2020,704,842,80098767.794,16758100.740999987
2020,724,96,6046.096000000002,3799.2970000000037
2020,724,104,28554.260000000042,5807.803000000009
2020,724,116,26155.001000000004,7887.443000000012
2020,724,360,490218.81499999954,216497.45699999892
2020,724,418,6481.385,13387.893000000013
2020,724,458,533290.9079999987,373621.7679999992
2020,724,608,498158.56600000086,203533.18599999952
2020,724,702,1100992.9959999982,238630.109999999
2020,724,704,604246.871,457579.80100000015
2020,724,764,693396.7989999998,328176.0339999979
2020,752,96,3703.5709999999995,377.5969999999992
2020,752,104,22140.160000000014,4077.1700000000005
2020,752,116,17095.122000000003,12649.48700000001
2020,752,360,433262.6040000003,187202.91799999934
2020,752,418,11090.304,774.2040000000002
2020,752,458,411287.66700000013,87140.32599999987
2020,752,608,189625.5539999999,97002.85100000004
2020,752,702,1095570.8700000006,345819.57799999864
2020,752,704,312142.7910000006,111412.8109999999
2020,752,764,640688.457,118473.19099999985
2020,764,56,1109267.895999998,196345.53499999974
2020,764,156,43723962.60099988,26964458.155999925
2020,764,251,2029648.6210000003,291930.4099999996
2020,764,276,6264919.833999996,492937.7790000003
2020,764,380,1506579.1750000003,264920.89499999885
2020,764,392,23645499.596000012,7105175.378999997
2020,764,410,5071984.736000008,3246575.891999999
2020,764,528,3950631.6879999996,515889.6409999992
2020,764,616,909963.7360000011,135699.39299999963
2020,764,724,1169473.0519999985,233176.9299999993
2020,764,752,406912.97800000093,80989.28599999988
2020,764,826,3275125.810999999,575075.9199999985
2020,764,842,39337500.30299996,5816954.637000008
2020,826,96,447553.699,700284.9080000026
2020,826,104,63088.28999999995,21136.63900000005
2020,826,116,53774.07200000005,19176.48800000006
2020,826,360,980293.2850000001,704518.1030000021
2020,826,418,20382.47199999999,1721.8269999999993
2020,826,458,1722011.2110000001,607931.5550000027
2020,826,608,698517.1400000004,106840.5879999998
2020,826,702,7673722.855999985,783682.4530000046
2020,826,704,759479.8730000004,540465.8080000002
2020,826,764,1738933.9279999984,476436.5809999999
2020,842,96,283220.05299999914,83826.36900000005
2020,842,104,429769.3740000005,644916.1000000031
2020,842,116,364075.98199999996,176797.58599999972
2020,842,360,8464841.303999998,10196621.27600001
2020,842,418,105523.49299999999,287078.05300000036
2020,842,458,16156665.289999977,6175068.736999991
2020,842,608,7477712.881000012,7654931.340000033
2020,842,702,33243931.24400006,9572453.195000002
2020,842,704,13085094.48499999,9916295.646000003
2020,842,764,12692043.337999992,7538981.976999986
2021,56,96,16748.282,2358.066
2021,56,104,38225.244000000035,48397.89799999998
2021,56,116,72953.69900000002,50283.58599999994
2021,56,360,773761.2999999992,281207.2849999988
2021,56,418,91378.349,124420.53799999997
2021,56,458,1049585.4469999997,333253.67499999976
2021,56,608,800224.6359999989,178734.7219999992
2021,56,702,1431559.225,700045.4360000022
2021,56,704,872347.2740000015,265434.79899999953
2021,56,764,1066030.0440000002,198700.21499999883
2021,96,56,315.43000000000006,73.678
2021,96,156,2243989.054000001,2907434.073000001
2021,96,251,338.1170000000001,48.766
2021,96,276,1410.09,146.47000000000006
2021,96,380,1848.9329999999998,472.69700000000006
2021,96,392,2326874.2109999997,4678451.382
2021,96,410,126744.50199999995,312508.4869999998
2021,96,528,5461.048999999998,50.19600000000002
2021,96,616,62.138999999999996,34.94100000000003
2021,96,724,21.114000000000004,5.230999999999999
2021,96,752,6.9979999999999976,0.16800000000000004
2021,96,826,10526.744,2354.601000000003
2021,96,842,14335.758,3656.019
2021,104,56,143623.33399999994,150991.2639999997
2021,104,156,6461199.843000009,8212332.402000005
2021,104,251,192948.0170000001,14275.952000000005
2021,104,276,1172661.5229999984,52619.214999999975
2021,104,380,307199.10200000025,17056.478000000025
2021,104,392,1103264.3310000016,82102.7649999999
2021,104,410,453230.03599999973,57134.72299999985
2021,104,528,325768.3759999999,40026.66499999999
2021,104,616,542668.8130000001,98107.62200000002
2021,104,724,654267.8510000005,76881.41199999997
2021,104,752,101669.22399999997,4481.4760000000015
2021,104,826,388971.5080000002,47326.361999999965
2021,104,842,1009921.1650000006,91376.21100000001
2021,116,56,163817.08800000002,16151.557000000012
2021,116,156,2134383.1319999984,1462871.1560000002
2021,116,251,491580.3410000002,86495.94700000003
2021,116,276,1911078.331999999,80548.04899999997
2021,116,380,384210.6160000001,23834.72900000001
2021,116,392,1731837.8510000003,81829.66799999998
2021,116,410,330246.8120000003,27309.945000000014
2021,116,528,425901.62899999984,42558.220999999925
2021,116,616,554344.8169999998,28295.398000000012
2021,116,724,781544.1619999998,51551.48199999989
2021,116,752,62009.26599999997,6348.461000000004
2021,116,826,842387.8749999999,57488.21800000004
2021,116,842,9859837.338000003,1074431.3150000018
2021,156,96,605212.9949999998,324676.00999999937
2021,156,104,7558368.214999998,4454971.412000001
2021,156,116,9406856.087,2838340.5660000076
2021,156,360,57396619.17299988,25726354.834000044
2021,156,418,1679452.1409999975,819988.5650000024
2021,156,458,57045954.144999996,20142869.431000005
2021,156,608,30217049.153999966,17168151.004000068
2021,156,702,53960834.57200001,14145919.460000057
