asean_country,year,partner_iso3,partner_group,asean_role,mineral_class,mineral_label,end_use,hs6,value_usd_millions,qty_tons
IDN,2021,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,4.3044340000000005,215.952
IDN,2021,BEL,EU,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.32144,19.587
IDN,2021,BEL,EU,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.054581000000000005,3.257
IDN,2021,DEU,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.485276,167.337
IDN,2021,ESP,EU,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,31.816145,1960.0
IDN,2021,FRA,EU,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.066105,4.0
IDN,2021,FRA,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.594822,31.484
IDN,2021,ITA,EU,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,7.380109999999999,500.0
IDN,2021,ITA,EU,importer,Nickel,Nickel matte,Battery-grade chain,750110,0.013954000000000001,0.004
IDN,2021,NLD,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,12.373932,3552.072
IDN,2021,NLD,EU,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.633082,40.0
IDN,2021,GBR,GBR,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,330.58037199999995,32727.06
IDN,2021,GBR,GBR,exporter,Nickel,Refined nickel,Battery-grade chain,750210,3.28522,308.468
IDN,2021,GBR,GBR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.634026,39.942
IDN,2021,JPN,JPN,exporter,Nickel,Nickel matte,Battery-grade chain,750110,944.6449719999999,82161.494
IDN,2021,JPN,JPN,exporter,Nickel,Nickel ore,Upstream ore,260400,1e-06,0.029
IDN,2021,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,16.142746,866.794
IDN,2021,KOR,KOR,exporter,Nickel,Ferronickel,Stainless steel,720260,107.009163,42852.512
IDN,2021,KOR,KOR,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,14.70458,1200.0
IDN,2021,KOR,KOR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.317043,15.593
IDN,2021,AUS,OTHER,exporter,Nickel,Nickel ore,Upstream ore,260400,0.002764,4.181
IDN,2021,AUS,OTHER,importer,Nickel,Nickel ore,Upstream ore,260400,0.009981,1.162
IDN,2021,AUS,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,5.3664250000000004,260.952
IDN,2021,CAN,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.333885,71.0
IDN,2021,USA,USA,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.9572,68.0
IDN,2021,USA,USA,importer,Nickel,Nickel ore,Upstream ore,260400,0.007539,0.502
IDN,2021,USA,USA,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.217615,2.9
IDN,2021,CHN,CHN,importer,Other,Other sulfates,Other,283329,11.275006,18818.339
IDN,2021,BEL,EU,importer,Other,Other sulfates,Other,283329,0.025988,1.871
IDN,2021,DEU,EU,importer,Other,Other sulfates,Other,283329,1.022715,113.01
IDN,2021,ESP,EU,importer,Other,Other sulfates,Other,283329,0.008612999999999999,7.0
IDN,2021,FRA,EU,importer,Other,Other sulfates,Other,283329,0.290132,45.184
IDN,2021,ITA,EU,importer,Other,Other sulfates,Other,283329,0.001907,1.0
IDN,2021,NLD,EU,exporter,Other,Other sulfates,Other,283329,0.00018099999999999998,0.113
IDN,2021,NLD,EU,importer,Other,Other sulfates,Other,283329,0.001018,0.313
IDN,2021,POL,EU,importer,Other,Other sulfates,Other,283329,0.6029800000000001,96.0
IDN,2021,GBR,GBR,importer,Other,Other sulfates,Other,283329,0.029363,2.627
IDN,2021,GBR,GBR,importer,Other,Uranium ore,Upstream ore,261210,0.00019600000000000002,0.007
IDN,2021,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.5063489999999999,635.083
IDN,2021,JPN,JPN,importer,Other,Uranium ore,Upstream ore,261210,0.001511,0.138
IDN,2021,KOR,KOR,importer,Other,Other sulfates,Other,283329,0.001554,1.455
IDN,2021,USA,USA,importer,Other,Other sulfates,Other,283329,0.09758599999999999,14.423
IDN,2022,CHN,CHN,importer,Cobalt,Cobalt ore,Upstream ore,260500,1e-06,0.001
IDN,2022,GBR,GBR,importer,Cobalt,Cobalt ore,Upstream ore,260500,0.002435,0.025
IDN,2022,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,1958.5419180000001,637784.433
IDN,2022,CHN,CHN,importer,Copper,Copper ore,Upstream ore,260300,0.042383000000000004,163.547
IDN,2022,DEU,EU,exporter,Copper,Copper ore,Upstream ore,260300,248.062722,101435.117
IDN,2022,DEU,EU,importer,Copper,Copper ore,Upstream ore,260300,0.000237,0.012
IDN,2022,ESP,EU,exporter,Copper,Copper ore,Upstream ore,260300,341.986019,127578.594
IDN,2022,ESP,EU,importer,Copper,Copper ore,Upstream ore,260300,6.8e-05,0.012
IDN,2022,POL,EU,exporter,Copper,Copper ore,Upstream ore,260300,26.703774000000003,10633.571
IDN,2022,GBR,GBR,exporter,Copper,Copper ore,Upstream ore,260300,1.4e-05,0.007
IDN,2022,GBR,GBR,importer,Copper,Copper ore,Upstream ore,260300,0.00036899999999999997,0.017
IDN,2022,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,2137.9503769999997,743127.486
IDN,2022,JPN,JPN,importer,Copper,Copper ore,Upstream ore,260300,0.014706,51.948
IDN,2022,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,1396.682023,469475.13
IDN,2022,KOR,KOR,importer,Copper,Copper ore,Upstream ore,260300,0.12880699999999998,982.583
IDN,2022,AUS,OTHER,exporter,Copper,Copper ore,Upstream ore,260300,8.999999999999999e-06,0.019
IDN,2022,AUS,OTHER,importer,Copper,Copper ore,Upstream ore,260300,0.06347699999999999,172.069
IDN,2022,CAN,OTHER,exporter,Copper,Copper ore,Upstream ore,260300,3.1e-05,0.003
IDN,2022,CAN,OTHER,importer,Copper,Copper ore,Upstream ore,260300,0.044776,2.616
IDN,2022,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,0.001766,0.003
IDN,2022,CHN,CHN,exporter,Graphite,Natural graphite,Battery anode,250410,6.1e-05,0.06
IDN,2022,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,1.071672,1297.647
IDN,2022,DEU,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.011658,3.495
IDN,2022,FRA,EU,exporter,Graphite,Natural graphite,Battery anode,250410,4.2000000000000004e-05,0.001
IDN,2022,NLD,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.01614,6.308
IDN,2022,GBR,GBR,importer,Graphite,Natural graphite,Battery anode,250410,0.183232,9.07
IDN,2022,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.885266,118.459
IDN,2022,KOR,KOR,exporter,Graphite,Natural graphite,Battery anode,250410,5e-05,0.01
IDN,2022,KOR,KOR,importer,Graphite,Natural graphite,Battery anode,250410,0.001532,1.3
IDN,2022,USA,USA,importer,Graphite,Natural graphite,Battery anode,250410,0.009616,6.268
IDN,2022,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.325206,1492.758
IDN,2022,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.5168809999999999,6.317
IDN,2022,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,4.192502999999999,8389.504
IDN,2022,BEL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.002263,1.34
IDN,2022,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.041527999999999995,71.896
IDN,2022,DEU,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.001019,0.023
IDN,2022,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.20224,105.483
IDN,2022,ESP,EU,exporter,Lithium,Other Li-bearing,Other,253090,1.847428,564.36
IDN,2022,ESP,EU,importer,Lithium,Other Li-bearing,Other,253090,0.207614,1151.685
IDN,2022,FRA,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.004086,3.825
IDN,2022,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.07770300000000001,112.696
IDN,2022,ITA,EU,exporter,Lithium,Other Li-bearing,Other,253090,2.2884349999999998,725.806
IDN,2022,ITA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.004726,0.958
IDN,2022,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.037122999999999996,75.369
IDN,2022,NLD,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.015847,0.201
IDN,2022,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,0.025594000000000002,15.3
IDN,2022,POL,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.000125,1.218
IDN,2022,POL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.002954,5.0
IDN,2022,SWE,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.021455,23.0
IDN,2022,GBR,GBR,exporter,Lithium,Other Li-bearing,Other,253090,0.023814,79.45
IDN,2022,GBR,GBR,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.067041,1.062
IDN,2022,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.14019399999999999,143.285
IDN,2022,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,5.229436,29085.548
IDN,2022,JPN,JPN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.185281,6.0
IDN,2022,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.8353550000000001,2931.155
IDN,2022,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,1.086272,480.547
IDN,2022,KOR,KOR,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.000941,0.02
IDN,2022,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,1.992861,7149.752
IDN,2022,AUS,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.019251,44.621
IDN,2022,AUS,OTHER,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.005292,0.102
IDN,2022,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.6965439999999999,280.651
IDN,2022,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.00016700000000000002,0.029
IDN,2022,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.07001099999999999,50.537
IDN,2022,USA,USA,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.05113,0.5
IDN,2022,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.018586,17.41
IDN,2022,CHN,CHN,exporter,Nickel,Ferronickel,Stainless steel,720260,12850.429304,5500927.465
IDN,2022,CHN,CHN,exporter,Nickel,Nickel matte,Battery-grade chain,750110,2423.3114870000004,173851.961
IDN,2022,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,54.829268,1087179.5
IDN,2022,CHN,CHN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,1949.835089,474059.074
IDN,2022,CHN,CHN,importer,Nickel,Ferronickel,Stainless steel,720260,0.107271,18.212
IDN,2022,CHN,CHN,importer,Nickel,Nickel matte,Battery-grade chain,750110,0.004327,0.007
IDN,2022,CHN,CHN,importer,Nickel,Nickel ore,Upstream ore,260400,0.31313,5077.518
IDN,2022,CHN,CHN,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.23075700000000002,0.618
IDN,2022,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.218166,11.977
IDN,2022,BEL,EU,exporter,Nickel,Nickel matte,Battery-grade chain,750110,0.000195,0.005
IDN,2022,BEL,EU,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.042256999999999996,10.508
IDN,2022,FRA,EU,exporter,Nickel,Nickel matte,Battery-grade chain,750110,0.0005679999999999999,0.003
IDN,2022,FRA,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,2.9e-05,0.492
IDN,2022,FRA,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.93468,33.85
IDN,2022,ITA,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.001063,0.01
IDN,2022,NLD,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,0.180244,26.356
IDN,2022,NLD,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.000122,0.003
IDN,2022,GBR,GBR,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,356.167201,38166.934
IDN,2022,GBR,GBR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.071415,3.0
IDN,2022,JPN,JPN,exporter,Nickel,Nickel matte,Battery-grade chain,750110,1203.355167,78096.029
IDN,2022,JPN,JPN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.0005520000000000001,0.003
IDN,2022,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,2.2188220000000003,78.257
IDN,2022,KOR,KOR,exporter,Nickel,Ferronickel,Stainless steel,720260,123.074393,34636.004
IDN,2022,KOR,KOR,exporter,Nickel,Nickel matte,Battery-grade chain,750110,0.000203,0.028
IDN,2022,KOR,KOR,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,79.347068,14324.129
IDN,2022,KOR,KOR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.283428,10.897
IDN,2022,AUS,OTHER,exporter,Nickel,Nickel matte,Battery-grade chain,750110,0.0001,0.005
IDN,2022,AUS,OTHER,exporter,Nickel,Nickel ore,Upstream ore,260400,0.001285,1.128
IDN,2022,AUS,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,3.018189,130.0
IDN,2022,CAN,OTHER,exporter,Nickel,Nickel matte,Battery-grade chain,750110,0.0001,0.01
IDN,2022,CAN,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,2.694433,110.0
IDN,2022,USA,USA,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.1725,11.837
IDN,2022,USA,USA,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.070929,0.966
IDN,2022,CHN,CHN,importer,Other,Other sulfates,Other,283329,11.083366,14581.683
IDN,2022,BEL,EU,exporter,Other,Other sulfates,Other,283329,0.00033600000000000004,0.024
IDN,2022,DEU,EU,importer,Other,Other sulfates,Other,283329,0.5827490000000001,53.751
IDN,2022,ESP,EU,importer,Other,Other sulfates,Other,283329,0.0026230000000000003,2.708
IDN,2022,FRA,EU,exporter,Other,Other sulfates,Other,283329,0.000154,0.008
IDN,2022,FRA,EU,importer,Other,Other sulfates,Other,283329,0.44925099999999996,55.872
IDN,2022,NLD,EU,exporter,Other,Other sulfates,Other,283329,0.000482,0.361
IDN,2022,NLD,EU,importer,Other,Other sulfates,Other,283329,0.00226,1.731
IDN,2022,POL,EU,importer,Other,Other sulfates,Other,283329,0.67152,76.0
IDN,2022,SWE,EU,importer,Other,Other sulfates,Other,283329,0.003987,0.005
IDN,2022,GBR,GBR,importer,Other,Other sulfates,Other,283329,0.031976,1.875
IDN,2022,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.225803,916.697
IDN,2022,KOR,KOR,importer,Other,Other sulfates,Other,283329,0.014121,2.468
IDN,2022,AUS,OTHER,exporter,Other,Other sulfates,Other,283329,0.409404,1731.18
IDN,2022,CAN,OTHER,importer,Other,Other sulfates,Other,283329,0.000391,0.24
IDN,2022,USA,USA,importer,Other,Other sulfates,Other,283329,0.051578000000000006,64.845
IDN,2023,CHN,CHN,importer,Cobalt,Cobalt ore,Upstream ore,260500,0.004993,0.512
IDN,2023,GBR,GBR,importer,Cobalt,Cobalt ore,Upstream ore,260500,0.003039,0.025
IDN,2023,JPN,JPN,importer,Cobalt,Cobalt ore,Upstream ore,260500,4.4e-05,0.003
IDN,2023,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,2003.7158419999998,675541.956
IDN,2023,CHN,CHN,importer,Copper,Copper ore,Upstream ore,260300,0.941769,4234.299
IDN,2023,BEL,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.002373,1.715
IDN,2023,DEU,EU,exporter,Copper,Copper ore,Upstream ore,260300,551.9327020000001,202188.458
IDN,2023,DEU,EU,importer,Copper,Copper ore,Upstream ore,260300,5.6e-05,0.016
IDN,2023,ESP,EU,exporter,Copper,Copper ore,Upstream ore,260300,696.5930030000001,247588.795
IDN,2023,ESP,EU,importer,Copper,Copper ore,Upstream ore,260300,0.0013830000000000001,0.077
IDN,2023,NLD,EU,exporter,Copper,Copper ore,Upstream ore,260300,14.070208000000001,419.981
IDN,2023,GBR,GBR,exporter,Copper,Copper ore,Upstream ore,260300,1.1e-05,0.006
IDN,2023,GBR,GBR,importer,Copper,Copper ore,Upstream ore,260300,0.000102,0.007
IDN,2023,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,1813.402159,647925.407
IDN,2023,JPN,JPN,importer,Copper,Copper ore,Upstream ore,260300,0.000266,0.024
IDN,2023,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,1301.6520460000002,425402.331
IDN,2023,KOR,KOR,importer,Copper,Copper ore,Upstream ore,260300,0.106022,660.392
IDN,2023,AUS,OTHER,exporter,Copper,Copper ore,Upstream ore,260300,8.999999999999999e-06,0.006
IDN,2023,AUS,OTHER,importer,Copper,Copper ore,Upstream ore,260300,0.06815900000000001,3.141
IDN,2023,CAN,OTHER,exporter,Copper,Copper ore,Upstream ore,260300,2e-05,0.053
IDN,2023,CAN,OTHER,importer,Copper,Copper ore,Upstream ore,260300,0.006564,0.426
IDN,2023,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,0.0027080000000000003,0.169
IDN,2023,CHN,CHN,exporter,Graphite,Natural graphite,Battery anode,250410,4.9000000000000005e-05,0.004
IDN,2023,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,1.478742,1910.527
IDN,2023,NLD,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.004139,1.2
IDN,2023,GBR,GBR,importer,Graphite,Natural graphite,Battery anode,250410,0.205155,9.675
IDN,2023,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.739488,119.398
IDN,2023,KOR,KOR,exporter,Graphite,Natural graphite,Battery anode,250410,1.9e-05,0.0
IDN,2023,KOR,KOR,importer,Graphite,Natural graphite,Battery anode,250410,0.00036199999999999996,1.014
IDN,2023,AUS,OTHER,importer,Graphite,Natural graphite,Battery anode,250410,2.1000000000000002e-05,0.002
IDN,2023,USA,USA,importer,Graphite,Natural graphite,Battery anode,250410,0.036253,5.808
IDN,2023,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.839154,12259.389
IDN,2023,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.414388,8.145
IDN,2023,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,1.812417,11802.9
IDN,2023,BEL,EU,importer,Lithium,Other Li-bearing,Other,253090,8.3e-05,0.022
IDN,2023,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.056084,356.866
IDN,2023,DEU,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.002099,0.029
IDN,2023,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.009218,24.537
IDN,2023,ESP,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.346707,156.0
IDN,2023,ESP,EU,importer,Lithium,Other Li-bearing,Other,253090,0.031724,175.933
IDN,2023,FRA,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.000498,0.443
IDN,2023,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.126688,206.308
IDN,2023,ITA,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.056104,45.224
IDN,2023,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.010326,24.926
IDN,2023,NLD,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.01427,0.201
IDN,2023,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,0.008499000000000001,6.0
IDN,2023,POL,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.013378,22.234
IDN,2023,GBR,GBR,exporter,Lithium,Other Li-bearing,Other,253090,0.01402,100.6
IDN,2023,GBR,GBR,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.00033400000000000004,0.006
IDN,2023,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.034515000000000004,12.626
IDN,2023,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,4.425127000000001,24027.073
IDN,2023,JPN,JPN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.033304,1.0
IDN,2023,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.382678,1267.924
IDN,2023,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,1.953063,1129.982
IDN,2023,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,1.764886,6217.555
IDN,2023,AUS,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.034016,85.465
IDN,2023,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,1.120884,196.567
IDN,2023,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.023357,38.474
IDN,2023,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.003988,17.01
IDN,2023,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.053683999999999996,35.928
IDN,2023,CHN,CHN,exporter,Nickel,Ferronickel,Stainless steel,720260,14440.607605000001,8088831.026
IDN,2023,CHN,CHN,exporter,Nickel,Nickel matte,Battery-grade chain,750110,2592.071703,238902.4
IDN,2023,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,13.191889,296228.702
IDN,2023,CHN,CHN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,2687.470798,872902.699
IDN,2023,CHN,CHN,exporter,Nickel,Refined nickel,Battery-grade chain,750210,21.133169000000002,1171.5
IDN,2023,CHN,CHN,importer,Nickel,Ferronickel,Stainless steel,720260,0.008736,0.138
