t,hs6,i,j,trade_usd_thousands,qty_tons,i_iso3,j_iso3,mineral
2017,750210,36,702,132522.772,13413.4,AUS,SGP,Refined nickel
2017,750210,36,704,103.2,9.464,AUS,VNM,Refined nickel
2017,750210,56,764,30.505,2.382,BEL,THA,Refined nickel
2017,750210,124,360,1835.697,156.104,CAN,IDN,Refined nickel
2017,750210,124,458,570.779,46.06,CAN,MYS,Refined nickel
2017,750210,124,702,5592.64,544.635,CAN,SGP,Refined nickel
2017,750210,124,704,3163.131,250.501,CAN,VNM,Refined nickel
2017,750210,124,764,12758.519,1132.494,CAN,THA,Refined nickel
2017,750210,156,360,4761.334,486.877,CHN,IDN,Refined nickel
2017,750210,156,458,3950.218,328.139,CHN,MYS,Refined nickel
2017,750210,156,702,5718.637,508.541,CHN,SGP,Refined nickel
2017,750210,156,704,732.673,59.125,CHN,VNM,Refined nickel
2017,750210,156,764,400.758,32.44,CHN,THA,Refined nickel
2017,750210,251,458,33.287,4.564,FRA,MYS,Refined nickel
2017,750210,251,608,267.011,11.265,FRA,PHL,Refined nickel
2017,750210,251,702,1.854,0.062,FRA,SGP,Refined nickel
2017,750210,251,704,857.296,65.629,FRA,VNM,Refined nickel
2017,750210,251,764,73.313,6.0,FRA,THA,Refined nickel
2017,750210,276,104,37.094,1.1,DEU,MMR,Refined nickel
2017,750210,276,360,3.807,0.053,DEU,IDN,Refined nickel
2017,750210,276,458,1712.9,162.128,DEU,MYS,Refined nickel
2017,750210,276,704,13.313,1.221,DEU,VNM,Refined nickel
2017,750210,276,764,346.911,28.05,DEU,THA,Refined nickel
2017,750210,380,702,0.754,0.014,ITA,SGP,Refined nickel
2017,750210,380,704,2.576,0.236,ITA,VNM,Refined nickel
2017,750210,380,764,0.45,0.015,ITA,THA,Refined nickel
2017,750210,392,116,4.887,0.4,JPN,KHM,Refined nickel
2017,750210,392,360,2889.017,247.924,JPN,IDN,Refined nickel
2017,750210,392,458,1518.536,118.504,JPN,MYS,Refined nickel
2017,750210,392,608,44.869,9.93,JPN,PHL,Refined nickel
2017,750210,392,702,495.218,95.103,JPN,SGP,Refined nickel
2017,750210,392,704,2181.081,211.661,JPN,VNM,Refined nickel
2017,750210,392,764,3135.85,272.53,JPN,THA,Refined nickel
2017,750210,410,360,681.444,51.252,KOR,IDN,Refined nickel
2017,750210,410,608,660.359,59.337,KOR,PHL,Refined nickel
2017,750210,410,702,0.121,0.001,KOR,SGP,Refined nickel
2017,750210,410,704,134.656,6.169,KOR,VNM,Refined nickel
2017,750210,458,36,366.845,63.597,MYS,AUS,Refined nickel
2017,750210,458,156,244947.6,39777.3,MYS,CHN,Refined nickel
2017,750210,458,380,3950.303,396.768,MYS,ITA,Refined nickel
2017,750210,458,392,24139.105,2068.46,MYS,JPN,Refined nickel
2017,750210,458,410,2196.582,213.33,MYS,KOR,Refined nickel
2017,750210,458,528,115085.111,10345.2,MYS,NLD,Refined nickel
2017,750210,458,826,9367.053,798.835,MYS,GBR,Refined nickel
2017,750210,458,842,31807.078,2908.18,MYS,USA,Refined nickel
2017,750210,528,458,683.976,54.91,NLD,MYS,Refined nickel
2017,750210,528,702,264.779,24.155,NLD,SGP,Refined nickel
2017,750210,702,36,286.434,24.0,SGP,AUS,Refined nickel
2017,750210,702,156,113108.851,10536.0,SGP,CHN,Refined nickel
2017,750210,702,380,3388.791,288.255,SGP,ITA,Refined nickel
2017,750210,702,392,1638.33,144.007,SGP,JPN,Refined nickel
2017,750210,702,410,4224.271,416.952,SGP,KOR,Refined nickel
2017,750210,702,528,34619.046,2818.37,SGP,NLD,Refined nickel
2017,750210,702,826,182.435,34.577,SGP,GBR,Refined nickel
2017,750210,702,842,5609.598,556.734,SGP,USA,Refined nickel
2017,750210,704,410,4.94,0.3,VNM,KOR,Refined nickel
2017,750210,752,608,36.709,3.314,SWE,PHL,Refined nickel
2017,750210,764,392,0.03,0.003,THA,JPN,Refined nickel
2017,750210,826,360,301.744,25.138,GBR,IDN,Refined nickel
2017,750210,826,458,931.155,54.155,GBR,MYS,Refined nickel
2017,750210,826,608,12.693,1.0,GBR,PHL,Refined nickel
2017,750210,826,702,2025.333,199.34,GBR,SGP,Refined nickel
2017,750210,826,704,135.817,12.455,GBR,VNM,Refined nickel
2017,750210,826,764,3714.814,331.128,GBR,THA,Refined nickel
2017,750210,842,458,37.787,2.32,USA,MYS,Refined nickel
2017,750210,842,702,75.215,0.956,USA,SGP,Refined nickel
2017,750210,842,704,12.72,0.669,USA,VNM,Refined nickel
2017,750210,842,764,322.468,26.006,USA,THA,Refined nickel
2018,250410,36,764,18.865,6.0,AUS,THA,Natural graphite
2018,250410,124,360,0.028,0.002,CAN,IDN,Natural graphite
2018,250410,156,104,828.826,1153.27,CHN,MMR,Natural graphite
2018,250410,156,116,1.195,1.5,CHN,KHM,Natural graphite
2018,250410,156,360,1080.402,3009.07,CHN,IDN,Natural graphite
2018,250410,156,418,24.28,92.999,CHN,LAO,Natural graphite
2018,250410,156,458,537.892,341.737,CHN,MYS,Natural graphite
2018,250410,156,608,41.226,105.437,CHN,PHL,Natural graphite
2018,250410,156,702,111.552,21.055,CHN,SGP,Natural graphite
2018,250410,156,704,685.808,591.097,CHN,VNM,Natural graphite
2018,250410,156,764,766.177,701.109,CHN,THA,Natural graphite
2018,250410,251,764,0.832,0.219,FRA,THA,Natural graphite
2018,250410,276,360,11.508,0.908,DEU,IDN,Natural graphite
2018,250410,276,458,3.903,0.9,DEU,MYS,Natural graphite
2018,250410,276,608,15.589,3.452,DEU,PHL,Natural graphite
2018,250410,276,702,1.749,0.285,DEU,SGP,Natural graphite
2018,250410,276,704,9.191,3.768,DEU,VNM,Natural graphite
2018,250410,276,764,169.8,54.586,DEU,THA,Natural graphite
2018,250410,380,360,1.986,0.4,ITA,IDN,Natural graphite
2018,250410,380,608,1.509,0.062,ITA,PHL,Natural graphite
2018,250410,380,704,2.308,0.118,ITA,VNM,Natural graphite
2018,250410,380,764,0.975,0.03,ITA,THA,Natural graphite
2018,250410,392,360,1100.027,97.98,JPN,IDN,Natural graphite
2018,250410,392,458,140.857,25.024,JPN,MYS,Natural graphite
2018,250410,392,608,27.416,12.804,JPN,PHL,Natural graphite
2018,250410,392,702,210.356,47.991,JPN,SGP,Natural graphite
2018,250410,392,704,296.109,129.254,JPN,VNM,Natural graphite
2018,250410,392,764,542.967,142.237,JPN,THA,Natural graphite
2018,250410,410,96,1.01,0.122,KOR,BRN,Natural graphite
2018,250410,410,360,2.73,1.905,KOR,IDN,Natural graphite
2018,250410,410,458,0.007,,KOR,MYS,Natural graphite
2018,250410,410,702,42.143,0.512,KOR,SGP,Natural graphite
2018,250410,410,704,2.802,3.037,KOR,VNM,Natural graphite
2018,250410,410,764,364.594,1385.779,KOR,THA,Natural graphite
2018,250410,458,410,0.11,0.001,MYS,KOR,Natural graphite
2018,250410,458,528,22.478,17.525,MYS,NLD,Natural graphite
2018,250410,528,360,5.08,1.2,NLD,IDN,Natural graphite
2018,250410,528,458,1.288,0.597,NLD,MYS,Natural graphite
2018,250410,528,702,1.657,0.439,NLD,SGP,Natural graphite
2018,250410,528,704,3.225,0.76,NLD,VNM,Natural graphite
2018,250410,608,410,0.023,0.003,PHL,KOR,Natural graphite
2018,250410,702,156,4.392,0.03,SGP,CHN,Natural graphite
2018,250410,702,392,2.353,0.896,SGP,JPN,Natural graphite
2018,250410,704,156,443.549,1173.9,VNM,CHN,Natural graphite
2018,250410,704,410,0.053,0.008,VNM,KOR,Natural graphite
2018,250410,704,528,111.78,42.577,VNM,NLD,Natural graphite
2018,250410,752,764,29.703,9.0,SWE,THA,Natural graphite
2018,250410,764,156,3.126,1.014,THA,CHN,Natural graphite
2018,250410,764,276,41.746,24.0,THA,DEU,Natural graphite
2018,250410,764,392,2.491,0.56,THA,JPN,Natural graphite
2018,250410,764,410,0.063,0.005,THA,KOR,Natural graphite
2018,250410,826,360,144.0,9.912,GBR,IDN,Natural graphite
2018,250410,826,458,34.496,29.48,GBR,MYS,Natural graphite
2018,250410,826,608,2.023,0.035,GBR,PHL,Natural graphite
2018,250410,826,702,2.041,0.479,GBR,SGP,Natural graphite
2018,250410,826,704,2.082,3.0,GBR,VNM,Natural graphite
2018,250410,826,764,34.437,3.532,GBR,THA,Natural graphite
2018,250410,842,96,0.01,0.002,USA,BRN,Natural graphite
2018,250410,842,360,148.17,33.518,USA,IDN,Natural graphite
2018,250410,842,458,135.391,28.454,USA,MYS,Natural graphite
2018,250410,842,702,53.245,8.814,USA,SGP,Natural graphite
2018,250410,842,704,210.803,138.245,USA,VNM,Natural graphite
2018,250410,842,764,460.353,1010.766,USA,THA,Natural graphite
2018,253090,36,96,0.947,0.273,AUS,BRN,Other minerals
2018,253090,36,116,18.454,44.974,AUS,KHM,Other minerals
2018,253090,36,360,65.982,104.454,AUS,IDN,Other minerals
2018,253090,36,418,9.324,0.211,AUS,LAO,Other minerals
2018,253090,36,458,3068.185,14404.043,AUS,MYS,Other minerals
2018,253090,36,608,26.503,46.083,AUS,PHL,Other minerals
2018,253090,36,702,4.863,1.423,AUS,SGP,Other minerals
2018,253090,36,764,45.586,32.482,AUS,THA,Other minerals
2018,253090,56,360,1.298,0.373,BEL,IDN,Other minerals
2018,253090,56,458,79.247,27.32,BEL,MYS,Other minerals
2018,253090,56,702,1.096,0.046,BEL,SGP,Other minerals
2018,253090,56,704,0.676,0.1,BEL,VNM,Other minerals
2018,253090,56,764,1.797,0.772,BEL,THA,Other minerals
2018,253090,104,124,0.027,0.081,MMR,CAN,Other minerals
2018,253090,104,156,1124.363,295.829,MMR,CHN,Other minerals
2018,253090,104,392,11.694,61.811,MMR,JPN,Other minerals
2018,253090,104,528,4.734,1.051,MMR,NLD,Other minerals
2018,253090,124,702,16.598,2.612,CAN,SGP,Other minerals
2018,253090,124,764,8.265,14.507,CAN,THA,Other minerals
2018,253090,156,104,46.738,77.551,CHN,MMR,Other minerals
2018,253090,156,116,1.141,1.169,CHN,KHM,Other minerals
2018,253090,156,360,1891.537,8573.982,CHN,IDN,Other minerals
2018,253090,156,418,76.097,77.462,CHN,LAO,Other minerals
2018,253090,156,458,26802.317,181094.3,CHN,MYS,Other minerals
2018,253090,156,608,108.894,326.837,CHN,PHL,Other minerals
2018,253090,156,702,268.878,325.869,CHN,SGP,Other minerals
2018,253090,156,704,2525.576,5149.119,CHN,VNM,Other minerals
2018,253090,156,764,1320.875,8807.868,CHN,THA,Other minerals
2018,253090,251,360,22.57,23.337,FRA,IDN,Other minerals
2018,253090,251,458,62.664,66.034,FRA,MYS,Other minerals
2018,253090,251,702,15.714,13.932,FRA,SGP,Other minerals
2018,253090,251,704,14.031,12.44,FRA,VNM,Other minerals
2018,253090,251,764,9.499,8.723,FRA,THA,Other minerals
2018,253090,276,116,1.184,2.288,DEU,KHM,Other minerals
2018,253090,276,360,308.199,144.236,DEU,IDN,Other minerals
2018,253090,276,458,101.036,127.391,DEU,MYS,Other minerals
2018,253090,276,608,56.853,37.856,DEU,PHL,Other minerals
2018,253090,276,702,110.171,249.608,DEU,SGP,Other minerals
2018,253090,276,704,30.842,71.73,DEU,VNM,Other minerals
2018,253090,276,764,25.931,16.458,DEU,THA,Other minerals
2018,253090,360,36,17.001,54.723,IDN,AUS,Other minerals
2018,253090,360,56,0.001,0.09,IDN,BEL,Other minerals
2018,253090,360,124,0.598,0.12,IDN,CAN,Other minerals
2018,253090,360,156,220.572,221.174,IDN,CHN,Other minerals
2018,253090,360,251,4.337,8.378,IDN,FRA,Other minerals
2018,253090,360,276,30.287,360.883,IDN,DEU,Other minerals
2018,253090,360,380,33.242,27.47,IDN,ITA,Other minerals
2018,253090,360,392,2658.438,23612.833,IDN,JPN,Other minerals
2018,253090,360,410,772.219,526.671,IDN,KOR,Other minerals
2018,253090,360,528,5.21,22.487,IDN,NLD,Other minerals
2018,253090,360,616,2.95,0.104,IDN,POL,Other minerals
2018,253090,360,724,0.22,0.003,IDN,ESP,Other minerals
2018,253090,360,826,6.334,32.65,IDN,GBR,Other minerals
2018,253090,360,842,4.679,22.919,IDN,USA,Other minerals
2018,253090,380,360,140.225,103.505,ITA,IDN,Other minerals
2018,253090,380,458,118.247,667.694,ITA,MYS,Other minerals
2018,253090,380,702,6.043,0.963,ITA,SGP,Other minerals
2018,253090,380,704,2.368,2.441,ITA,VNM,Other minerals
2018,253090,380,764,223.27,113.253,ITA,THA,Other minerals
2018,253090,392,104,5.391,4.0,JPN,MMR,Other minerals
2018,253090,392,360,1151.463,6474.112,JPN,IDN,Other minerals
2018,253090,392,458,602.468,84.621,JPN,MYS,Other minerals
2018,253090,392,608,21.767,5.564,JPN,PHL,Other minerals
2018,253090,392,702,57.98,41.677,JPN,SGP,Other minerals
2018,253090,392,704,472.329,764.432,JPN,VNM,Other minerals
2018,253090,392,764,684.617,777.052,JPN,THA,Other minerals
2018,253090,410,360,1877.658,6261.214,KOR,IDN,Other minerals
2018,253090,410,458,278.851,4679.151,KOR,MYS,Other minerals
2018,253090,410,608,26.788,92.002,KOR,PHL,Other minerals
2018,253090,410,702,12.466,75.325,KOR,SGP,Other minerals
2018,253090,410,704,994.741,2663.656,KOR,VNM,Other minerals
2018,253090,410,764,8.233,7.452,KOR,THA,Other minerals
2018,253090,418,36,8.332,0.378,LAO,AUS,Other minerals
2018,253090,418,156,193.394,383.309,LAO,CHN,Other minerals
2018,253090,458,36,11.408,7.14,MYS,AUS,Other minerals
2018,253090,458,124,0.013,0.007,MYS,CAN,Other minerals
2018,253090,458,156,114.41,1383.217,MYS,CHN,Other minerals
2018,253090,458,276,5.019,29.273,MYS,DEU,Other minerals
2018,253090,458,380,2067.047,1254.0,MYS,ITA,Other minerals
2018,253090,458,392,122.416,305.199,MYS,JPN,Other minerals
2018,253090,458,410,1136.274,614.464,MYS,KOR,Other minerals
2018,253090,458,842,18.987,8.079,MYS,USA,Other minerals
2018,253090,528,360,41.458,63.386,NLD,IDN,Other minerals
2018,253090,528,458,12.726,34.376,NLD,MYS,Other minerals
2018,253090,528,702,8.548,6.271,NLD,SGP,Other minerals
2018,253090,528,704,1.877,3.0,NLD,VNM,Other minerals
2018,253090,608,36,2.354,6.0,PHL,AUS,Other minerals
2018,253090,608,124,0.31,0.962,PHL,CAN,Other minerals
2018,253090,608,156,8.25,13.03,PHL,CHN,Other minerals
2018,253090,608,392,356.789,1380.0,PHL,JPN,Other minerals
2018,253090,608,410,3.922,7.398,PHL,KOR,Other minerals
2018,253090,608,842,6.844,22.0,PHL,USA,Other minerals
2018,253090,616,458,0.309,0.109,POL,MYS,Other minerals
2018,253090,616,702,0.463,0.054,POL,SGP,Other minerals
2018,253090,616,704,0.652,0.231,POL,VNM,Other minerals
2018,253090,616,764,0.039,0.014,POL,THA,Other minerals
2018,253090,702,36,20.308,65.896,SGP,AUS,Other minerals
2018,253090,702,124,0.008,0.002,SGP,CAN,Other minerals
2018,253090,702,156,96.559,90.225,SGP,CHN,Other minerals
2018,253090,702,276,28.127,5.735,SGP,DEU,Other minerals
2018,253090,702,392,51.354,1.72,SGP,JPN,Other minerals
2018,253090,702,616,1.358,0.011,SGP,POL,Other minerals
2018,253090,702,826,0.261,0.02,SGP,GBR,Other minerals
2018,253090,704,124,10.68,20.159,VNM,CAN,Other minerals
2018,253090,704,156,19767.831,678509.4,VNM,CHN,Other minerals
2018,253090,704,380,3.022,5.4,VNM,ITA,Other minerals
2018,253090,704,392,3677.628,37015.0,VNM,JPN,Other minerals
2018,253090,704,410,3140.292,34606.769,VNM,KOR,Other minerals
2018,253090,724,360,191.204,1507.932,ESP,IDN,Other minerals
2018,253090,724,458,64.022,13.598,ESP,MYS,Other minerals
2018,253090,724,702,0.224,0.001,ESP,SGP,Other minerals
2018,253090,724,704,179.048,693.321,ESP,VNM,Other minerals
2018,253090,724,764,42.955,30.116,ESP,THA,Other minerals
2018,253090,752,458,2.303,21.799,SWE,MYS,Other minerals
2018,253090,764,36,0.058,0.12,THA,AUS,Other minerals
2018,253090,764,124,7.61,5.352,THA,CAN,Other minerals
2018,253090,764,156,2214.11,1033.154,THA,CHN,Other minerals
2018,253090,764,251,127.954,247.175,THA,FRA,Other minerals
2018,253090,764,276,0.16,4.833,THA,DEU,Other minerals
2018,253090,764,392,296.819,906.166,THA,JPN,Other minerals
2018,253090,764,410,0.037,0.001,THA,KOR,Other minerals
2018,253090,764,616,0.207,0.003,THA,POL,Other minerals
2018,253090,764,842,131.15,79.908,THA,USA,Other minerals
2018,253090,826,360,95.562,39.586,GBR,IDN,Other minerals
2018,253090,826,458,5.996,0.246,GBR,MYS,Other minerals
2018,253090,826,608,40.277,32.564,GBR,PHL,Other minerals
2018,253090,826,702,63.517,25.525,GBR,SGP,Other minerals
2018,253090,826,704,44.85,61.098,GBR,VNM,Other minerals
2018,253090,826,764,59.202,69.824,GBR,THA,Other minerals
2018,253090,842,96,13.094,1.415,USA,BRN,Other minerals
2018,253090,842,360,57.608,87.808,USA,IDN,Other minerals
2018,253090,842,458,67.069,39.34,USA,MYS,Other minerals
2018,253090,842,608,3.668,3.521,USA,PHL,Other minerals
2018,253090,842,702,55.356,53.146,USA,SGP,Other minerals
2018,253090,842,704,1337.886,2253.126,USA,VNM,Other minerals
2018,253090,842,764,329.31,250.019,USA,THA,Other minerals
2018,260300,36,458,14574.423,13307.664,AUS,MYS,Copper ore
2018,260300,36,608,219892.311,57575.872,AUS,PHL,Copper ore
2018,260300,56,764,433.359,517.579,BEL,THA,Copper ore
2018,260300,104,156,1669.821,2600.89,MMR,CHN,Copper ore
2018,260300,124,360,2.927,0.154,CAN,IDN,Copper ore
2018,260300,124,608,40484.477,11840.302,CAN,PHL,Copper ore
2018,260300,156,104,4.2,3.0,CHN,MMR,Copper ore
2018,260300,156,116,325.533,173.285,CHN,KHM,Copper ore
2018,260300,156,458,3271.055,3211.605,CHN,MYS,Copper ore
2018,260300,156,608,13.898,25.04,CHN,PHL,Copper ore
2018,260300,156,702,4.08,1.19,CHN,SGP,Copper ore
2018,260300,156,704,137.392,73.135,CHN,VNM,Copper ore
2018,260300,360,156,816220.032,308267.05,IDN,CHN,Copper ore
2018,260300,360,276,87697.32,26958.617,IDN,DEU,Copper ore
2018,260300,360,392,1492615.101,608228.935,IDN,JPN,Copper ore
2018,260300,360,410,693683.531,254949.753,IDN,KOR,Copper ore
2018,260300,360,528,0.379,0.012,IDN,NLD,Copper ore
2018,260300,360,724,338093.223,113683.359,IDN,ESP,Copper ore
2018,260300,380,360,2.128,0.005,ITA,IDN,Copper ore
2018,260300,392,116,123.839,65.921,JPN,KHM,Copper ore
2018,260300,392,360,0.18,0.014,JPN,IDN,Copper ore
2018,260300,392,458,3.823,0.217,JPN,MYS,Copper ore
2018,260300,392,608,72.989,3.032,JPN,PHL,Copper ore
2018,260300,392,764,78.546,302.102,JPN,THA,Copper ore
2018,260300,410,104,0.205,0.03,KOR,MMR,Copper ore
2018,260300,410,116,803.459,436.185,KOR,KHM,Copper ore
2018,260300,410,360,35.261,138.28,KOR,IDN,Copper ore
2018,260300,410,458,2.029,0.016,KOR,MYS,Copper ore
2018,260300,418,156,599719.048,370564.292,LAO,CHN,Copper ore
2018,260300,418,410,0.032,0.002,LAO,KOR,Copper ore
2018,260300,458,156,161650.274,117670.504,MYS,CHN,Copper ore
2018,260300,458,276,328.13,116.078,MYS,DEU,Copper ore
2018,260300,458,410,1350.431,1282.883,MYS,KOR,Copper ore
2018,260300,608,124,2624.736,3231.484,PHL,CAN,Copper ore
2018,260300,608,156,181475.195,125300.633,PHL,CHN,Copper ore
2018,260300,608,392,324019.81,136589.86,PHL,JPN,Copper ore
2018,260300,608,410,63609.741,24648.952,PHL,KOR,Copper ore
2018,260300,616,116,218.962,116.556,POL,KHM,Copper ore
2018,260300,702,276,113.016,80.295,SGP,DEU,Copper ore
2018,260300,702,392,42.475,23.2,SGP,JPN,Copper ore
2018,260300,702,410,484.478,1352.85,SGP,KOR,Copper ore
2018,260300,702,724,0.415,0.716,SGP,ESP,Copper ore
2018,260300,704,156,3254.695,1720.741,VNM,CHN,Copper ore
2018,260300,724,360,0.233,0.008,ESP,IDN,Copper ore
2018,260300,764,156,3973.909,4155.553,THA,CHN,Copper ore
2018,260300,764,528,0.165,0.005,THA,NLD,Copper ore
2018,260300,842,104,0.014,0.003,USA,MMR,Copper ore
2018,260300,842,116,791.007,421.062,USA,KHM,Copper ore
2018,260300,842,360,2.286,0.106,USA,IDN,Copper ore
2018,260300,842,458,5527.332,3513.7,USA,MYS,Copper ore
2018,260300,842,608,3696.944,161.141,USA,PHL,Copper ore
2018,260300,842,702,100.411,221.906,USA,SGP,Copper ore
2018,260300,842,704,536.719,285.702,USA,VNM,Copper ore
2018,260300,842,764,16.139,13.676,USA,THA,Copper ore
2018,260400,124,458,1.483,0.3,CAN,MYS,Nickel ore
2018,260400,156,608,3.581,45.0,CHN,PHL,Nickel ore
2018,260400,276,704,15.117,11.354,DEU,VNM,Nickel ore
2018,260400,360,156,843581.42,16938261.79,IDN,CHN,Nickel ore
2018,260400,360,276,610.057,385.268,IDN,DEU,Nickel ore
2018,260400,360,392,2600.429,55000.0,IDN,JPN,Nickel ore
2018,260400,360,410,1.253,0.125,IDN,KOR,Nickel ore
2018,260400,380,360,0.494,0.002,ITA,IDN,Nickel ore
2018,260400,392,608,509.635,196.268,JPN,PHL,Nickel ore
2018,260400,392,702,21.503,1.2,JPN,SGP,Nickel ore
2018,260400,392,704,13.616,10.226,JPN,VNM,Nickel ore
2018,260400,392,764,5.112,0.175,JPN,THA,Nickel ore
2018,260400,410,608,14.533,1.54,KOR,PHL,Nickel ore
2018,260400,410,704,530.86,441.777,KOR,VNM,Nickel ore
2018,260400,458,156,4483.138,6018.188,MYS,CHN,Nickel ore
2018,260400,458,276,1246.402,648.61,MYS,DEU,Nickel ore
2018,260400,458,410,3.671,22.788,MYS,KOR,Nickel ore
2018,260400,528,458,1.289,0.002,NLD,MYS,Nickel ore
2018,260400,608,156,401931.205,28745598.522,PHL,CHN,Nickel ore
2018,260400,608,392,86440.16,1746102.219,PHL,JPN,Nickel ore
2018,260400,608,410,497.102,12000.0,PHL,KOR,Nickel ore
2018,260400,702,156,161.691,132.0,SGP,CHN,Nickel ore
2018,260400,702,276,234.48,137.663,SGP,DEU,Nickel ore
2018,260400,702,410,1.553,2.63,SGP,KOR,Nickel ore
2018,260400,702,528,5238.401,408.69,SGP,NLD,Nickel ore
2018,260400,702,724,10.302,1.466,SGP,ESP,Nickel ore
2018,260400,704,156,338.667,487.05,VNM,CHN,Nickel ore
2018,260400,704,410,21.321,97.97,VNM,KOR,Nickel ore
2018,260400,704,528,0.13,0.22,VNM,NLD,Nickel ore
2018,260400,704,724,1.076,0.023,VNM,ESP,Nickel ore
2018,260400,724,458,485.636,38.4,ESP,MYS,Nickel ore
2018,260400,764,156,90.924,289.426,THA,CHN,Nickel ore
2018,260400,764,276,809.014,554.572,THA,DEU,Nickel ore
2018,260400,764,528,70.882,10.126,THA,NLD,Nickel ore
2018,260400,842,104,0.025,0.006,USA,MMR,Nickel ore
2018,260400,842,458,12.0,11.739,USA,MYS,Nickel ore
2018,260400,842,608,33.319,16.433,USA,PHL,Nickel ore
2018,260400,842,702,14.385,16.384,USA,SGP,Nickel ore
2018,260400,842,704,137.71,103.43,USA,VNM,Nickel ore
2018,260500,36,458,71.497,1.435,AUS,MYS,Cobalt ore
2018,260500,56,704,0.738,0.251,BEL,VNM,Cobalt ore
2018,260500,156,702,0.615,0.006,CHN,SGP,Cobalt ore
2018,260500,410,360,318.054,7.01,KOR,IDN,Cobalt ore
2018,260500,410,704,213.273,20.201,KOR,VNM,Cobalt ore
2018,260500,704,410,214.71,20.201,VNM,KOR,Cobalt ore
2018,260500,764,410,363.396,5078.6,THA,KOR,Cobalt ore
2018,260500,842,104,0.029,0.006,USA,MMR,Cobalt ore
2018,260500,842,360,0.292,0.002,USA,IDN,Cobalt ore
2018,260500,842,458,7.544,0.002,USA,MYS,Cobalt ore
2018,260500,842,702,7.165,0.062,USA,SGP,Cobalt ore
2018,260500,842,704,232.861,13.152,USA,VNM,Cobalt ore
2018,261210,458,156,364.236,219.6,MYS,CHN,Uranium ore
2018,261210,702,842,10.969,0.07,SGP,USA,Uranium ore
2018,261210,704,156,85.0,1.395,VNM,CHN,Uranium ore
2018,261390,56,704,898.37,65.149,BEL,VNM,Molybdenum ore
2018,261390,104,156,700.104,121.51,MMR,CHN,Molybdenum ore
2018,261390,124,704,274.428,17.493,CAN,VNM,Molybdenum ore
2018,261390,124,764,299.561,39.894,CAN,THA,Molybdenum ore
2018,261390,156,704,9584.138,813.469,CHN,VNM,Molybdenum ore
